question,truth
20384_clueweb09-enwp00-56-21351,2
20642_clueweb09-en0011-63-13904,2
20996_clueweb09-en0009-49-24975,2
20008_clueweb09-en0003-69-04780,1
20004_clueweb09-en0003-27-18446,2
20008_clueweb09-en0003-69-04786,1
20254_clueweb09-en0009-33-55352,3
20176_clueweb09-en0004-33-27049,2
20704_clueweb09-enwp00-28-12187,1
20050_clueweb09-en0011-36-04489,2
20244_clueweb09-enwp00-72-08197,0
20016_clueweb09-en0000-01-12053,2
20016_clueweb09-en0000-01-12055,2
20030_clueweb09-en0007-89-11756,2
20030_clueweb09-en0007-89-11755,2
20714_clueweb09-en0011-90-32119,1
20012_clueweb09-en0010-89-22646,2
20206_clueweb09-en0000-85-19205,0
20910_clueweb09-en0002-75-08167,0
20910_clueweb09-en0002-75-08165,0
20598_clueweb09-enwp03-09-02014,2
20958_clueweb09-en0009-33-71262,3
20042_clueweb09-en0005-82-10290,0
20254_clueweb09-en0011-46-13382,0
20152_clueweb09-en0008-33-03309,0
20508_clueweb09-en0000-10-04807,0
20030_clueweb09-en0007-09-21634,2
20420_clueweb09-en0009-33-00492,3
20488_clueweb09-en0009-91-04086,1
20916_clueweb09-en0009-33-67792,3
20484_clueweb09-en0009-33-22472,3
20112_clueweb09-en0009-33-61022,3
20036_clueweb09-en0008-94-20141,2
20986_clueweb09-en0005-97-32717,0
20644_clueweb09-en0002-63-15509,0
20330_clueweb09-en0004-85-11751,0
20290_clueweb09-en0011-81-40431,0
20330_clueweb09-en0004-85-11754,0
20232_clueweb09-en0004-65-15217,0
20484_clueweb09-en0009-33-48842,3
20812_clueweb09-en0008-81-15448,1
20440_clueweb09-en0007-60-10589,1
20112_clueweb09-en0009-33-60372,3
20484_clueweb09-en0010-44-17745,2
20224_clueweb09-en0004-45-32281,0
20922_clueweb09-en0003-76-09886,0
20922_clueweb09-en0003-76-09888,0
20330_clueweb09-en0010-10-03363,1
20420_clueweb09-en0009-33-97612,3
20202_clueweb09-en0001-55-06038,1
20012_clueweb09-en0006-31-15646,2
20034_clueweb09-enwp02-05-04222,2
20144_clueweb09-en0005-40-36315,0
20480_clueweb09-en0009-33-55352,3
20008_clueweb09-en0003-69-04806,2
20484_clueweb09-en0001-23-14193,2
20298_clueweb09-en0009-33-26872,3
20042_clueweb09-en0001-18-32165,0
20420_clueweb09-en0002-22-06855,2
20420_clueweb09-en0009-33-87652,3
20270_clueweb09-en0006-75-22330,1
20420_clueweb09-en0002-22-06858,0
20916_clueweb09-enwp01-69-19074,2
20704_clueweb09-en0009-57-41354,0
20484_clueweb09-en0009-33-00362,3
20044_clueweb09-enwp00-80-00512,2
20232_clueweb09-en0011-63-30689,1
20232_clueweb09-en0011-63-30688,1
20232_clueweb09-en0011-63-30687,1
20686_clueweb09-en0009-33-48472,3
20214_clueweb09-en0000-70-16963,0
20420_clueweb09-en0009-33-06092,3
20044_clueweb09-en0004-79-19642,2
20696_clueweb09-en0009-33-74532,3
20642_clueweb09-enwp01-48-19218,0
20766_clueweb09-en0003-80-14002,0
20228_clueweb09-en0009-33-62572,3
20694_clueweb09-en0009-55-02316,0
20528_clueweb09-en0009-33-07382,3
20308_clueweb09-en0006-06-40469,0
20814_clueweb09-en0001-76-10450,0
20644_clueweb09-enwp01-27-02466,2
20040_clueweb09-en0005-97-14746,2
20176_clueweb09-en0009-33-11862,3
20374_clueweb09-enwp03-03-17986,0
20186_clueweb09-en0006-26-08318,1
20814_clueweb09-en0010-57-36731,0
20644_clueweb09-en0003-52-21562,0
20152_clueweb09-en0004-75-34103,0
20636_clueweb09-en0009-33-13492,3
20026_clueweb09-en0004-02-17099,1
20764_clueweb09-enwp00-45-13363,2
20696_clueweb09-enwp03-05-20145,0
20956_clueweb09-en0006-04-09594,0
20202_clueweb09-en0009-33-25172,3
20186_clueweb09-en0005-12-02137,0
20778_clueweb09-en0009-01-40694,0
20686_clueweb09-en0010-52-11512,0
20028_clueweb09-en0009-33-1315,3
20686_clueweb09-en0000-28-16458,2
20958_clueweb09-en0009-33-32282,3
20298_clueweb09-en0009-33-79802,3
20446_clueweb09-en0009-65-24357,0
20686_clueweb09-en0011-57-25870,2
20004_clueweb09-en0009-33-55352,3
20206_clueweb09-enwp03-35-00317,0
20298_clueweb09-en0004-90-07750,0
20064_clueweb09-enwp01-96-17292,2
20440_clueweb09-en0009-33-37492,3
20032_clueweb09-enwp01-72-16940,2
20984_clueweb09-en0006-18-26591,0
20352_clueweb09-en0009-33-55352,3
20480_clueweb09-en0009-33-37272,3
20032_clueweb09-en0011-89-23630,2
20022_clueweb09-en0005-54-07125,2
20006_clueweb09-enwp01-10-13070,2
20696_clueweb09-en0003-92-15807,1
20996_clueweb09-en0009-52-17951,0
20398_clueweb09-enwp01-81-21787,1
20446_clueweb09-en0011-71-15163,0
20228_clueweb09-en0006-98-40501,0
20416_clueweb09-en0007-65-20572,1
20814_clueweb09-enwp00-61-08310,2
20704_clueweb09-en0001-37-06495,0
20196_clueweb09-en0010-28-20871,1
20332_clueweb09-en0010-33-01341,1
20778_clueweb09-en0006-63-17659,1
20696_clueweb09-en0011-39-26715,1
20766_clueweb09-en0003-80-13988,0
20186_clueweb09-en0000-41-16316,0
20984_clueweb09-en0009-33-91932,3
20412_clueweb09-en0009-11-14867,1
20076_clueweb09-en0009-20-02534,0
20352_clueweb09-en0000-91-15536,0
20488_clueweb09-en0009-33-53292,3
20300_clueweb09-en0003-89-25003,0
20180_clueweb09-en0005-43-22042,0
20480_clueweb09-en0009-33-35912,3
20986_clueweb09-en0006-88-10774,1
20012_clueweb09-en0009-33-9927,3
20298_clueweb09-en0009-33-86322,3
20764_clueweb09-enwp00-19-11267,1
20412_clueweb09-en0011-23-21132,2
20584_clueweb09-en0001-85-20638,1
20012_clueweb09-en0009-33-5110,3
20766_clueweb09-en0004-75-06041,0
20290_clueweb09-en0008-32-22488,0
20032_clueweb09-en0005-19-12936,2
20196_clueweb09-en0002-78-23802,0
20298_clueweb09-en0011-56-32346,0
20008_clueweb09-en0004-74-21670,0
20270_clueweb09-en0001-83-17895,1
20022_clueweb09-en0009-33-3997,3
20308_clueweb09-en0009-33-07202,3
20308_clueweb09-en0008-37-39645,1
20440_clueweb09-en0009-33-64792,3
20714_clueweb09-en0003-75-20388,0
20300_clueweb09-en0009-33-08832,3
20484_clueweb09-en0009-33-68752,3
20308_clueweb09-en0009-33-18862,3
20922_clueweb09-en0001-23-09170,1
20986_clueweb09-en0004-15-29239,0
20484_clueweb09-en0009-33-83852,3
20424_clueweb09-en0010-11-12277,0
20696_clueweb09-enwp03-09-17035,1
20228_clueweb09-en0009-33-25132,3
20214_clueweb09-en0000-84-26400,1
20050_clueweb09-en0011-36-04602,0
20254_clueweb09-en0004-42-31200,0
20254_clueweb09-en0004-42-31202,0
20416_clueweb09-en0005-26-14510,1
20714_clueweb09-en0004-72-28667,1
20932_clueweb09-en0009-33-08842,3
20196_clueweb09-en0009-33-91272,3
20176_clueweb09-en0009-33-80352,3
20704_clueweb09-en0011-30-21755,2
20922_clueweb09-en0009-33-39952,3
20112_clueweb09-en0000-80-27832,1
20308_clueweb09-en0009-33-07922,3
20144_clueweb09-en0006-52-31732,1
20254_clueweb09-en0009-33-54772,3
20330_clueweb09-en0004-85-11733,0
20196_clueweb09-en0003-36-27693,1
20002_clueweb09-enwp00-62-20587,2
20986_clueweb09-en0004-15-27244,2
20032_clueweb09-en0002-72-01757,2
20686_clueweb09-en0009-13-18269,2
20704_clueweb09-en0009-33-82972,3
20480_clueweb09-en0011-70-24880,0
20048_clueweb09-en0009-33-79762,3
20598_clueweb09-enwp02-27-02196,0
20480_clueweb09-en0009-96-30839,0
20224_clueweb09-en0004-80-10414,1
20340_clueweb09-enwp01-90-18289,1
20340_clueweb09-en0009-33-23952,3
20038_clueweb09-en0007-48-34343,2
20384_clueweb09-en0003-79-33303,0
20180_clueweb09-enwp03-03-19063,2
20690_clueweb09-en0009-33-72462,3
20030_clueweb09-en0001-50-07749,2
20956_clueweb09-en0001-65-22664,0
20420_clueweb09-en0002-22-06837,0
20112_clueweb09-enwp00-39-01544,2
20180_clueweb09-en0007-18-00894,0
20446_clueweb09-en0009-33-47902,3
20298_clueweb09-en0009-33-63172,3
20290_clueweb09-en0009-33-21982,3
20042_clueweb09-enwp01-96-10834,1
20416_clueweb09-en0004-28-12414,0
20232_clueweb09-en0001-33-28177,0
20642_clueweb09-en0009-33-99312,3
20014_clueweb09-en0000-37-12486,2
20180_clueweb09-en0005-78-39862,0
20254_clueweb09-en0009-33-72572,3
20398_clueweb09-en0001-46-32236,0
20488_clueweb09-en0004-24-15173,0
20488_clueweb09-en0004-24-15176,1
20598_clueweb09-en0009-33-16752,3
20298_clueweb09-en0009-33-97422,3
20488_clueweb09-en0004-24-15179,2
20694_clueweb09-enwp01-38-09676,2
20160_clueweb09-en0009-33-60212,3
20076_clueweb09-en0009-33-27022,3
20032_clueweb09-en0009-08-28031,0
20004_clueweb09-en0009-33-62532,3
20996_clueweb09-enwp01-36-09160,0
20308_clueweb09-en0009-33-59692,3
20102_clueweb09-enwp01-10-03030,1
20202_clueweb09-en0009-56-34773,2
20034_clueweb09-en0006-94-17820,2
20764_clueweb09-en0009-33-55352,3
20416_clueweb09-en0009-33-83182,3
20038_clueweb09-enwp00-87-07231,2
20228_clueweb09-en0009-33-94932,3
20996_clueweb09-en0006-37-10617,1
20064_clueweb09-en0009-33-06162,3
20814_clueweb09-en0011-58-19548,0
20352_clueweb09-en0001-81-18703,0
20986_clueweb09-en0000-97-02867,0
20046_clueweb09-en0004-14-20540,2
20032_clueweb09-enwp01-96-17429,2
20196_clueweb09-en0009-33-13352,3
20384_clueweb09-en0010-56-35494,1
20014_clueweb09-en0001-07-23668,2
20042_clueweb09-en0002-28-20679,1
20812_clueweb09-en0009-33-26362,3
20480_clueweb09-en0002-78-08519,1
20006_clueweb09-enwp03-04-23866,2
20352_clueweb09-en0001-28-20806,1
20694_clueweb09-enwp01-78-21538,2
20026_clueweb09-enwp02-23-15904,2
20030_clueweb09-en0009-33-6269,3
20228_clueweb09-en0009-33-15132,3
20384_clueweb09-en0005-98-00522,2
20508_clueweb09-enwp03-38-03164,0
20002_clueweb09-en0011-28-14558,2
20076_clueweb09-enwp00-59-15072,2
20036_clueweb09-en0001-89-21903,2
20180_clueweb09-enwp01-90-05204,0
20160_clueweb09-en0009-33-91162,3
20976_clueweb09-en0004-31-10950,0
20642_clueweb09-en0009-33-33282,3
20778_clueweb09-en0009-33-87012,3
20202_clueweb09-en0009-33-34322,3
20528_clueweb09-en0000-81-00409,0
20002_clueweb09-en0006-85-33191,2
20002_clueweb09-en0006-85-33194,2
20044_clueweb09-en0002-96-35753,0
20180_clueweb09-en0006-33-22404,0
20416_clueweb09-en0002-26-04400,1
20202_clueweb09-en0003-07-13544,1
20160_clueweb09-en0009-13-28262,1
20016_clueweb09-en0005-88-21679,2
20308_clueweb09-en0003-91-02643,0
20696_clueweb09-en0009-33-03392,3
20352_clueweb09-en0007-60-13534,1
20332_clueweb09-en0009-33-75872,3
20986_clueweb09-en0004-15-27245,2
20214_clueweb09-en0009-33-55352,3
20812_clueweb09-en0002-88-15068,1
20956_clueweb09-en0005-17-39149,0
20972_clueweb09-en0003-52-21562,0
20694_clueweb09-en0006-66-24703,0
20598_clueweb09-en0010-44-09465,0
20270_clueweb09-en0009-56-05147,2
20030_clueweb09-en0002-02-09367,2
20686_clueweb09-en0002-85-02846,0
20298_clueweb09-en0005-69-04236,1
20176_clueweb09-enwp00-44-16328,0
20028_clueweb09-en0005-23-02443,2
20244_clueweb09-en0000-58-11120,2
